original_title,start_year,runtime_mins,genre,average_rating,num_votes
Como Nossos Pais,2017,102.0,Drama,7.3,1350
Judging Japan,2016,57.0,Documentary,7.6,18
Veerappan,2016,125.0,"Action,Biography,Crime",5.3,568
Unfallen,2017,97.0,"Action,Adventure,War",5.0,69
Karingunnam 6's,2016,144.0,"Drama,Sport",5.5,311
Fourth Place,2015,116.0,"Drama,Sport",7.0,53
"Nowhere, Michigan",2017,95.0,"Crime,Thriller",4.5,16
Shippû rondo,2016,109.0,Drama,5.2,53
Karera ga honki de amu toki wa,2017,127.0,Drama,6.5,1029
Pit Stop Mafia,2016,92.0,"Action,Comedy",8.5,53
The Art & Science of Traveling,2016,49.0,"Adventure,Documentary",7.6,47
Crimea as It Was,2016,126.0,Documentary,7.1,509
Deej,2017,72.0,Documentary,7.4,5
Kaleidoscope,2016,100.0,Thriller,5.8,605
The Litch,2018,90.0,Horror,3.0,76
Antisocial.app,2017,83.0,Thriller,2.7,365
Convicted,2017,89.0,Action,7.8,6
Truth or Double Dare (TODD),2018,62.0,Horror,3.0,96
A Very Sordid Wedding,2017,109.0,Comedy,5.4,1227
Confessions of a Teenage Jesus Jerk,2017,95.0,"Comedy,Drama,Romance",5.7,473
21 Days Under the Sky,2016,70.0,Documentary,6.7,230
Oregon Pine,2016,89.0,Drama,6.0,8
Dirty Work,2016,103.0,"Crime,Drama",6.5,19
God's Own Country,2017,104.0,"Drama,Romance",7.7,17934
White Boy,2017,82.0,"Crime,Documentary",7.8,122
Amor.com,2017,91.0,"Comedy,Romance",5.7,511
PlayMe Burlesque,2016,92.0,Documentary,6.4,5
Imagining Zootopia,2016,47.0,Documentary,8.5,35
Cherchez la femme,2017,88.0,Comedy,6.3,659
Sharkenstein,2016,85.0,"Action,Adventure,Comedy",2.2,339
Culture of Fear,2017,90.0,Thriller,7.6,14
Dream,2016,106.0,Drama,5.3,195
"Vegalta: Soccer, Tsunami and the Hope of a Nation",2017,64.0,Documentary,7.5,24
Ji yi da shi,2017,119.0,"Fantasy,Mystery,Sci-Fi",6.5,742
Paris Is Voguing,2016,64.0,Documentary,6.0,6
The Second,2018,94.0,"Mystery,Thriller",5.0,211
Roman,2018,72.0,"Action,Crime,Drama",5.0,17
Saat Uchakkey,2016,139.0,Comedy,5.7,571
Christmas Apparition,2016,72.0,Thriller,3.9,21
Somer,2016,75.0,Drama,6.2,12
Indonesia Kirana,2016,90.0,Documentary,9.4,70
Salsipuedes,2016,97.0,Drama,7.0,35
Ticket to Write: The Golden Age of Rock Music Journalism,2016,90.0,Documentary,6.4,15
"Ron Goossens, Low Budget Stuntman",2017,83.0,Comedy,6.1,1468
Limestone Cowboy,2017,97.0,Drama,7.8,23
The Knowledge of the Forever Time,2015,56.0,"Documentary,History,Mystery",6.0,40
Wraith,2017,99.0,"Horror,Mystery,Thriller",3.5,408
Ovni,2016,93.0,"Comedy,Sci-Fi",7.8,13
Barisaein,2014,76.0,Drama,6.1,8
Ma' Rosa,2016,110.0,Drama,6.9,770
Gridlock,2017,79.0,Drama,6.8,30
Lazybones,2017,81.0,"Comedy,Drama",7.9,7
Eedo Rakam Aado Rakam,2016,129.0,"Comedy,Romance",7.9,1046
Wajah Tum Ho,2016,136.0,"Drama,Mystery,Romance",4.4,971
1920 London,2016,120.0,"Horror,Mystery",4.1,1323
The Ritual,2017,94.0,"Horror,Mystery,Thriller",6.3,55234
Dede,2017,97.0,Drama,7.5,757
S.a.l.i.m & Co.'s Café,2011,83.0,"Comedy,Musical",9.0,10
Una Mujer Fantástica,2017,104.0,Drama,7.2,18282
Raaz Reboot,2016,128.0,"Horror,Mystery,Romance",4.6,1494
BNB Hell,2017,83.0,"Horror,Thriller",5.8,415
Jonathan,2018,95.0,"Drama,Sci-Fi",5.9,3904
Super Detention,2016,84.0,"Action,Comedy,Family",4.9,63
Phantom of the Theatre,2016,103.0,"Fantasy,Horror,Mystery",5.3,316
Aquí sigo,2016,87.0,Documentary,8.2,59
Yolculuk,2016,100.0,Crime,6.3,170
Lucha. Jugando con lo imposible,2016,93.0,Documentary,7.2,24
Los últimos,2017,96.0,"Drama,Sci-Fi,Thriller",5.8,52
Crespo (La continuidad de la memoria),2016,65.0,Documentary,6.7,7
The Spookies,2017,88.0,"Fantasy,Horror",6.1,18
Social Animals,2018,90.0,Comedy,5.2,970
El Closet,2018,90.0,Drama,5.6,10
El teorema de Santiago,2016,95.0,Documentary,7.1,8
Jim Root: The Sound and the Story,2014,304.0,Documentary,8.5,6
Transhuman,2017,88.0,Horror,4.0,35
Misión Estrella,2017,103.0,"Action,Comedy,Drama",7.6,16
Packages from Daddy,2016,97.0,Family,5.1,16
ARQ,2016,88.0,"Sci-Fi,Thriller",6.4,28807
Sunshine Becomes You,2015,126.0,"Comedy,Drama,Romance",6.0,54
Geethaiyin Raadhai,2016,135.0,Comedy,8.4,258
On Being a Scientist,2016,56.0,Drama,4.3,17
Schuks! Pay Back the Money!,2015,89.0,Comedy,4.7,40
Svi severni gradovi,2016,97.0,Drama,5.8,142
Just Say Goodbye,2017,106.0,Drama,7.0,109
India in a Day,2016,86.0,Documentary,8.2,80
Half Ticket,2016,112.0,"Drama,Family",8.0,118
Gnaw,2017,97.0,Horror,5.3,859
Doctor Who: El Mundo Imperfecto,2013,45.0,Sci-Fi,6.3,7
Kôpusu pâti: Book of Shadows,2016,86.0,Horror,4.8,60
Bangland,2015,60.0,Animation,8.2,39
Kojot,2017,126.0,"Action,Drama",7.5,1366
The Parkinsons: A Long Way to Nowhere,2016,98.0,Documentary,8.1,18
Mi último fracaso,2016,61.0,Documentary,5.7,10
Primavera,2016,86.0,"Comedy,Drama",5.4,67
L'amant d'un jour,2017,76.0,Drama,6.8,1516
Primero enero,2016,65.0,Drama,6.4,59
Quizás hoy,2016,77.0,"Comedy,Drama",7.6,21
Raídos,2016,75.0,Documentary,8.0,9
Solar,2016,73.0,Documentary,6.7,11
La memoria de los huesos,2016,78.0,Documentary,7.5,6
The Arrow of Time,2017,70.0,Documentary,7.6,14
Kasaba,2016,137.0,"Action,Crime,Thriller",4.8,1026
Ballia Ke Dabangai,2016,137.0,"Action,Drama,Romance",7.8,12
Bienvenue au Gondwana,2016,100.0,Comedy,5.7,90
Shikhamani,2016,132.0,"Action,Adventure,Thriller",4.3,25
Det norske hus,2017,90.0,Comedy,4.6,31
The Land of Rock and Gold,2016,91.0,"Drama,Mystery",7.2,8
Kizudarake no akuma,2017,97.0,"Drama,Romance",6.7,27
Taekwondo,2016,112.0,"Comedy,Drama",6.4,1461
La noche,2016,136.0,Drama,4.3,184
My Beloved Croatia,2015,67.0,"Biography,Documentary,Sport",4.4,14
Bella's Story,2018,79.0,Drama,3.5,10
Six Rounds,2017,57.0,Drama,8.3,17
Fat Camp,2017,86.0,Comedy,4.7,165
8 Remains,2018,80.0,"Mystery,Thriller",3.7,162
Housewife Alien vs. Gay Zombie,2017,95.0,"Comedy,Horror",5.7,15
Musafir,2016,148.0,"Action,Crime,Thriller",6.5,768
Marshrut postroen,2016,85.0,"Horror,Thriller",4.0,431
Pick of the Litter,2018,80.0,Documentary,7.6,624
The Meaning of Life,2017,93.0,"Drama,Music",5.2,11
A Swingers Weekend,2017,90.0,"Comedy,Drama",5.4,170
Una novia de Shanghai,2016,70.0,Comedy,5.5,19
End of Summer,2017,85.0,"Drama,Family",6.7,45
The Taming of the Shrew at Shakespeare's Globe,2013,167.0,Comedy,8.0,15
At the End of the Tunnel,2018,86.0,"Comedy,Horror",8.9,57
Teri Meri Love-Story,2016,130.0,Drama,6.8,63
Espejuelos oscuros,2015,90.0,Drama,6.9,8
Surajya,2014,114.0,Drama,7.0,6
Mr & Mrs Sadachari,2016,128.0,"Comedy,Drama,Romance",6.8,24
Tamjung Hong Gil-dong: Sarajin Ma-eul,2016,125.0,"Action,Drama,Mystery",6.4,681
Deoking,2017,134.0,"Action,Crime,Drama",6.7,1293
Undocument,2017,93.0,Drama,8.4,8
Feats First: The Life & Music of Lowell George,2015,131.0,Documentary,8.1,19
Magical Mystery oder die Rückkehr des Karl Schmidt,2017,111.0,Comedy,6.7,441
CSNY: Fifty by Four,2014,164.0,Documentary,7.6,23
Una Magia Saracena,2015,90.0,"History,Sci-Fi",7.4,35
Kemonomichi,2017,95.0,"Comedy,Drama",6.0,186
While Aya Was Sleeping,2016,88.0,Drama,7.0,42
The Scope of Separation,2017,71.0,Drama,5.4,14
Reina de Corazones,2016,82.0,Documentary,8.8,6
Toma cero. Pionera,2010,92.0,Documentary,5.3,11
Beautifully Broken,2018,108.0,Drama,5.6,265
Keepers of the Game,2016,82.0,Documentary,8.3,49
Todo lo que no quiero,2016,90.0,Drama,7.4,22
#Roxy,2018,105.0,"Comedy,Romance",5.8,128
Hillary's America: The Secret History of the Democratic Party,2016,106.0,"Biography,Documentary,History",5.4,6231
Hazir Ol!,2016,51.0,Documentary,6.2,18
Five Nights at Freddy's 4 the Movie,2016,60.0,"Animation,Horror",7.9,80
Zaak: De Zutter,2016,125.0,"Crime,History",6.5,24
Spiral,2018,90.0,Thriller,4.4,61
It Happened One Valentine's,2017,92.0,"Comedy,Romance",5.3,321
On the Road,2016,121.0,Drama,5.7,127
Srbi Na Krfu - Sto Godina Od Albanske Golgote,2016,100.0,"Documentary,War",8.7,9
ABCs of Death 2.5,2016,85.0,"Comedy,Horror",4.6,570
Sacred,2016,87.0,Documentary,7.2,47
S.M.A.R.T. Chase,2017,95.0,"Action,Adventure,Crime",5.2,2796
Dos Compadres y una Yola,2017,101.0,Comedy,6.0,9
Kiki ile Miki Alatura,2017,90.0,Comedy,6.7,11
Homeward Bound: Sulla strada di casa,2016,96.0,Drama,3.3,10
Gender Bender,2016,110.0,Comedy,7.5,19
Growing Up Coy,2016,83.0,Documentary,5.3,296
Audaz se eleva,2016,107.0,Documentary,7.9,7
The Wolf and the Baby,2016,106.0,"Comedy,Horror,Mystery",7.4,15
Thoroughbreds,2017,92.0,"Comedy,Crime,Drama",6.7,25098
The Florida Project,2017,111.0,Drama,7.6,72193
Buxiude Shiguang,2016,110.0,Drama,6.2,24
"Gostosas, Lindas e Sexies",2017,140.0,Comedy,3.9,49
"George Michael at the Palais Garnier, Paris",2014,59.0,"Documentary,Music",8.4,31
Yola Geldik,2016,92.0,Comedy,3.2,95
Seytan Papuçta,2016,89.0,Horror,3.2,6
Kadere Tutsak,2016,120.0,"Crime,Drama,Horror",5.7,28
Álom hava,2017,113.0,Drama,7.5,12
Galaate,2013,131.0,"Comedy,Romance",5.0,10
Tony,2016,90.0,Documentary,8.1,64
GrassRoots: The Cannabis Revolution,2016,91.0,Documentary,6.8,14
Sargad,2017,93.0,"Horror,Thriller",5.6,47
5 Frauen,2016,98.0,"Drama,Thriller",4.7,101
Jugend ohne Gott,2017,114.0,"Crime,Drama,Sci-Fi",5.7,1000
Expressway,2016,93.0,Action,6.9,7
Lila,2016,82.0,Horror,6.6,5
Camera Obscura,2017,95.0,"Horror,Thriller",4.6,789
T.P.O.,2016,76.0,Drama,7.6,5
Worthless,2018,80.0,"Drama,Thriller",6.0,26
What Children Do,2017,87.0,"Comedy,Drama,Family",7.5,14
Sex.Sound.Silence,2017,75.0,Drama,4.6,14
The Lears,2017,99.0,"Comedy,Drama",5.5,33
The Greenstone,2016,122.0,Drama,8.0,5
The Philosophers,2017,80.0,Drama,6.6,15
The Great Story of Sodabuddi,2016,154.0,"Crime,Drama,Romance",6.7,14
Closer Than We Think,2017,85.0,"Biography,Documentary,Sci-Fi",8.4,8
Voyage à travers le cinéma français,2016,201.0,Documentary,7.6,458
Shabondama,2017,108.0,Drama,7.4,66
Doddmane Hudga,2016,136.0,"Action,Drama,Family",6.4,426
Ekipazh,2016,138.0,"Action,Adventure,Drama",6.8,4015
Bad Day for the Cut,2017,99.0,"Crime,Drama,Thriller",6.5,3783
Aagam,2016,115.0,Drama,6.2,8
Indera ke Enam,2016,77.0,Thriller,6.4,12
Nulllinie,2011,120.0,"Action,Comedy,Mystery",5.4,8
Adán Buenosayres. La película,2016,45.0,Documentary,5.5,6
Perkele 2. Kuvia Suomesta vuonna 2016,2017,89.0,Documentary,6.2,108
Nokia Mobile: Matkapuhelimen tarina,2017,91.0,Documentary,7.0,229
Mystery of Faceless Man: History of Monster,2016,65.0,Horror,1.2,25
Le Mans: 3D,2016,90.0,"Documentary,Sport",8.4,21
Troppo napoletano,2016,95.0,Comedy,5.7,171
Saturday Church,2017,82.0,"Drama,Fantasy,Musical",6.2,511
To Hell and Back: The Kane Hodder Story,2017,108.0,Documentary,7.7,320
Xamou,2016,87.0,Drama,7.2,24
The Corrupt Half,2017,56.0,"Horror,Thriller",5.8,27
The Hero,2017,96.0,"Drama,Romance",6.5,6796
Tables of Istanbul,2016,59.0,Documentary,8.0,5
"Cervantes, la búsqueda",2016,79.0,History,8.0,8
Wild Man,2017,85.0,Comedy,7.0,30
Roll With Me,2017,90.0,Documentary,8.6,48
Vetrivel,2016,141.0,Drama,6.2,246
Ennul Aayiram,2016,138.0,"Drama,Thriller",4.4,24
Sea Gypsies: The Far Side of the World,2017,77.0,"Action,Adventure,Documentary",8.7,32
Kiss Kiss,2019,95.0,"Action,Crime,Drama",2.5,177
In bici senza sella,2016,100.0,"Comedy,Drama",6.0,39
Favio: Crónica de un Director,2016,120.0,Documentary,8.7,20
Medea,2017,70.0,Drama,6.3,80
Alibi.com,2017,90.0,Comedy,6.5,5808
Eero Saarinen: The Architect Who Saw the Future,2017,70.0,"Biography,Documentary",7.2,43
Viking Destiny,2018,91.0,"Action,Adventure,Fantasy",4.2,695
Sleepless,2015,120.0,Drama,8.4,30
Den enda vägen,2017,86.0,"Drama,Thriller",5.9,191
I'm Not Here,2017,81.0,Drama,5.5,548
A Cam Life,2018,77.0,Documentary,4.4,9
Fala Comigo,2016,92.0,Drama,6.5,310
Daddy's Home Two,2017,100.0,Comedy,6.0,48478
Brawl in Cell Block 99,2017,132.0,"Action,Crime,Drama",7.1,45507
Mount Olympus: The Creation,2016,48.0,Documentary,8.8,9
Broken Mile,2016,82.0,"Crime,Drama,Thriller",4.4,75
Dear Walt,2016,51.0,Documentary,8.8,13
Water Lemon,2015,100.0,Drama,7.1,8
Patintero: Ang alamat ni Meng Patalo,2015,100.0,Drama,8.0,13
Silver Woods,2017,68.0,"Mystery,Thriller",3.8,78
Humor Me,2017,93.0,Comedy,5.9,619
Gayuma,2015,95.0,Drama,6.1,8
Matangtubig,2015,88.0,Drama,6.3,31
Sperm Whale: Roya's Selection,2017,86.0,"Comedy,Drama,Music",5.1,1113
Romeo & Radhika,2016,160.0,"Comedy,Romance",6.1,11
Peripheral,2018,89.0,Sci-Fi,5.7,29
Marmut Merah Jambu,2014,91.0,Comedy,7.1,215
Anyarku Praveshanamilla,2016,135.0,Comedy,2.2,8
High & Low: The Movie,2016,129.0,Action,6.5,217
Arvand,2016,87.0,"Action,Drama,War",6.1,54
Chasing Dad: A Lifelong Addiction,2016,58.0,Documentary,7.7,10
Yarim,2016,98.0,Drama,6.3,87
A Midsummer Night's Dream,2017,105.0,"Comedy,Fantasy",5.4,112
November Rain,2014,132.0,Romance,7.7,28
Cosquín Rock XV. El documental,2016,100.0,Documentary,8.2,6
Intrinsic Leverage,2016,46.0,Drama,1.3,7
The Third Shore,2016,57.0,Documentary,7.2,5
Condrong,2016,11.0,"Documentary,Mystery",7.5,6
Polaarpoiss,2016,97.0,Drama,6.6,270
The Wonderful Kingdom of Papa Alaev,2016,74.0,"Documentary,Music",7.3,21
A Foley Artist,2016,101.0,"Biography,Documentary,History",7.4,34
El último verano,2016,93.0,Documentary,7.2,8
Lord Put a Ring on It,2016,94.0,"Comedy,Drama",8.0,16
Fighting Belle,2017,111.0,Comedy,5.3,48
Gregory Porter Don't Forget Your Music,2016,85.0,"Documentary,Musical",6.9,8
Maya Mridanga,2016,124.0,Drama,7.2,9
12 kedziu,2016,110.0,"Adventure,Comedy",4.4,389
The Taste of Youth,2016,78.0,"Documentary,Family,News",7.2,34
Dead Trigger,2017,91.0,"Action,Horror,Sci-Fi",3.8,589
Nemiche per la pelle,2016,92.0,Comedy,5.5,265
Mang dao,2017,111.0,"Crime,Family",5.8,34
Mute,2016,76.0,Drama,8.3,19
Penthouse North,2014,86.0,Documentary,6.2,20
Zhuo mi cang,2016,105.0,"Mystery,Thriller",5.9,409
Welcome to Iceland,2016,96.0,Comedy,6.9,20
Raman Raghav 2.0,2016,133.0,"Crime,Drama,Thriller",7.3,10563
Zacma,2016,115.0,Drama,5.4,114
Implantación,2016,77.0,Documentary,7.8,6
"¿Dónde estás, Negro?",2016,82.0,Documentary,7.8,5
Barracuda,2017,100.0,"Drama,Music,Thriller",5.6,518
Vangaveeti,2016,142.0,"Action,Biography,Crime",6.2,205
This Was Tomorrow: Tomorrowland Presents...,2015,77.0,Documentary,6.2,238
Crocodylus,2017,100.0,"Horror,Sci-Fi",6.7,7
Miss,2016,70.0,Romance,6.3,29
Zg80,2016,90.0,"Action,Comedy",7.1,2061
Karaliu pamaina,2016,100.0,Thriller,6.0,77
Arg Stairs,2017,90.0,"Adventure,Comedy",4.2,19
We Are Boats,2018,108.0,Fantasy,5.9,339
The River Thief,2016,87.0,"Action,Adventure,Crime",5.4,404
Goosebumps 2: Haunted Halloween,2018,90.0,"Adventure,Comedy,Family",5.6,11459
"We Love You, Sally Carmichael!",2017,84.0,Comedy,6.1,286
Charismata,2017,96.0,"Crime,Horror,Mystery",4.4,484
28 Suì Wèi Chéngnián,2015,107.0,"Drama,Fantasy,Romance",6.3,518
Drama Class,2016,91.0,Comedy,5.2,6
Infinity Baby,2017,80.0,Comedy,6.3,537
Sun Dogs,2017,94.0,"Comedy,Drama",6.3,1223
Merrick: I'll Spew on Your Grave,2016,51.0,"Action,Comedy,Crime",6.2,17
Skandinaavia vaikus,2019,80.0,"Drama,Thriller",6.4,37
My Love Sinema,2016,90.0,"Drama,Romance",6.7,25
Siblings,2016,112.0,Drama,7.3,30
Devout,2016,88.0,"Documentary,Family",9.0,9
Les têtes de l'emploi,2016,90.0,Comedy,5.1,444
The Little Hours,2017,90.0,"Comedy,Romance",5.8,15182
"Immortalité, dernière frontière",2016,76.0,Documentary,8.1,7
Cast Party,2015,125.0,Comedy,5.6,10
Fashionista,2016,110.0,"Drama,Fantasy,Thriller",5.5,405
Undercover,2016,95.0,"Comedy,Crime",3.8,260
Rusty Boys,2017,90.0,"Comedy,Drama",6.9,48
1000 Arten Regen zu beschreiben,2017,91.0,Drama,7.0,106
Izzie's Way Home,2016,74.0,"Adventure,Animation",1.6,251
Black Site Delta,2017,87.0,Action,3.8,806
Swell,2019,96.0,Drama,6.1,90
Cut Shoot Kill,2017,98.0,"Action,Horror,Thriller",4.5,398
Robert Shaw: Man of Many Voices,2016,71.0,Documentary,8.2,12
Star Man,2014,62.0,"Action,Adventure,Sci-Fi",7.4,14
Generational Sins,2017,90.0,Drama,7.7,1602
La Boxe,2015,29.0,"Documentary,Sport",8.3,6
Withered Leaf,2016,90.0,Drama,8.2,11
Therapy,2017,80.0,"Mystery,Thriller",5.6,13
Let's Go Home,2016,87.0,"Drama,Horror",4.7,21
Vildheks,2018,90.0,"Family,Fantasy",4.7,145
Charmøren,2017,100.0,"Drama,Romance,Thriller",6.7,554
Violeta al fin,2017,87.0,Drama,7.1,47
Tombstone-Rashomon,2017,83.0,Western,4.2,76
Whatever Happened to Gelitin,2016,82.0,Documentary,7.8,5
The Recall,2017,90.0,"Action,Sci-Fi,Thriller",4.4,6214
Mr. Zhu's Summer,2017,91.0,Comedy,6.1,30
Traffik,2018,96.0,"Action,Crime,Drama",6.0,16662
Cinecittà Babilonia,2017,72.0,"Documentary,History",6.4,23
Saving Flora,2018,95.0,"Adventure,Drama,Family",7.5,39
A Moving Image,2016,74.0,Drama,5.1,51
The Safe Side of the Fence,2015,108.0,Documentary,8.8,22
Cafe Waldluft,2015,79.0,Documentary,8.2,12
Hizli ve Tüplü,2016,90.0,Comedy,3.2,25
Dadas,2016,90.0,Action,6.0,44
Invitation sur le Plateau,2016,50.0,Documentary,9.0,7
A Xiu Luo,2018,141.0,"Action,Fantasy,Romance",3.3,139
The Flag,2016,84.0,Comedy,6.2,138
Children of Peace,2016,52.0,Documentary,9.2,5
Youth,2016,124.0,Drama,7.3,11
It's a Potcake Life,2016,80.0,Documentary,9.1,22
Steve Hofstetter: Ginger Kid,2015,64.0,Comedy,6.8,6
The Strange Name Movie,2017,52.0,Documentary,5.5,123
"Slovenija, Avstralija in jutri ves svet",2017,116.0,Drama,7.0,138
Shigatsu wa kimi no uso,2016,122.0,"Drama,Music,Romance",7.0,759
Bridging Urban America: The Story of Ralph Modjeski,2016,87.0,"Biography,Documentary,Drama",8.3,6
Ruch and Norie,2015,65.0,Documentary,8.2,20
Indian Horse,2017,101.0,Drama,7.3,819
It Came from Connemara,2014,59.0,Documentary,7.0,14
Moeders springen niet van flats,2013,55.0,Documentary,7.7,20
Die Klasse - Berlin 61,2015,88.0,Drama,5.9,27
Jou Romeo,2016,90.0,"Comedy,Romance",6.3,41
Maudite poutine,2016,91.0,Drama,6.3,102
Amazon Voices,2015,53.0,Documentary,9.0,12
Frazier Park Recut,2017,71.0,"Comedy,Horror,Thriller",5.1,138
Get Big,2017,86.0,"Comedy,Drama",7.7,1592
Valentino's Ghost: Why We Hate Arabs,2015,100.0,Documentary,8.8,11
First We Take Brooklyn,2018,91.0,"Crime,Drama",3.8,372
Raja Cheyyi Vesthe,2016,144.0,"Action,Romance",5.8,50
Manithan,2016,150.0,"Drama,Thriller",6.9,885
Hellcat's Revenge,2017,80.0,"Action,Crime,Thriller",3.7,48
Clinton Cash,2016,60.0,Documentary,7.2,1299
Agent,2017,80.0,"Action,Sci-Fi,Thriller",4.6,499
Kyanq u Kriv,2016,110.0,"Drama,History,Romance",8.4,433
Roots,2016,80.0,Drama,8.0,12
Algo muy gordo,2017,87.0,Comedy,4.4,362
Villaviciosa de al lado,2016,90.0,Comedy,4.6,1472
La Última Noticia,2016,99.0,Drama,7.0,22
Actors of Sound,2016,98.0,Documentary,7.1,15
Poor Agnes,2017,98.0,"Crime,Drama,Horror",5.3,448
Ei tietä kotiin,2018,63.0,Documentary,6.3,7
Heaven in Auschwitz,2016,74.0,"Documentary,Drama",5.2,5
Pucanj u dusu,2015,57.0,"Documentary,History,War",7.4,7
3 Flies in a Widow's Web,2016,85.0,Horror,4.1,31
The Long Way Home: Making the Martian,2016,80.0,Documentary,7.5,11
About Paul,2016,63.0,"Biography,Documentary",6.6,10
Bhatukali,2014,112.0,Family,7.4,13
A Break Alone,2015,95.0,"Drama,Romance",5.9,16
Hasan wa Buqluz,2016,90.0,Comedy,4.5,94
Re: Born,2016,115.0,"Action,Crime,Drama",5.9,804
Cheer Up,2016,86.0,Documentary,6.2,53
Team Hurricane,2017,96.0,Drama,6.6,170
El Infinito Vuelo de los Días,2016,77.0,Documentary,7.9,100
Breaking Point,2017,82.0,"Drama,Thriller",3.2,115
Making Moves,2017,121.0,"Action,Comedy,Crime",8.2,9
Stagecoach: The Texas Jack Story,2016,90.0,Western,4.4,670
Los decentes,2016,104.0,Drama,5.9,326
Coffin 2,2017,101.0,"Crime,Horror,Thriller",4.5,2972
Welcome to Central Jail,2016,152.0,Comedy,2.9,313
Bloodthirsty,2017,92.0,Horror,3.2,9
Yeled Tov Yerushalyim,2016,103.0,"Comedy,Romance",6.8,43
Wish to Wash with Rain,2016,89.0,Drama,5.1,76
Dzhoker,2016,62.0,"Comedy,Family,Romance",7.3,7
30 Years Ago,2016,145.0,"Drama,Thriller",7.1,1247
Poteryannoe otrazhenie. Ispoved soderzhanka,2016,106.0,"Documentary,Drama",3.2,5
Inseparables,2016,108.0,"Comedy,Drama",6.1,544
Permitidos,2016,106.0,"Comedy,Romance",5.6,712
Schlep,2016,84.0,Comedy,7.1,15
Ore Mukham,2016,111.0,"Crime,Mystery,Thriller",5.9,365
5 Times Chico: The San Francisco River and His People,2015,90.0,Documentary,7.0,5
Release from Heaven,2017,76.0,"Adventure,Animation,Family",8.2,13
Vermijo,2017,59.0,"Action,Adventure,Drama",6.2,44
A Aa,2016,152.0,"Action,Comedy,Drama",6.8,1532
Da Tang Xuan Zang,2016,90.0,"Biography,History",6.0,258
Cauby: Começaria Tudo Outra Vez,2015,90.0,Documentary,7.0,21
Two Guns and a Body Bag,2016,89.0,Comedy,6.6,5
Tap: The Last Show,2017,133.0,Drama,6.6,24
Fight for Justice,2016,105.0,"Crime,Documentary",6.6,7
Sustainable,2016,92.0,"Documentary,History,News",7.3,423
Puppet Master: The Littlest Reich,2018,90.0,"Comedy,Horror",5.4,2372
An L.A. Minute,2018,86.0,Comedy,5.2,28
In the Wake of Ire,2018,94.0,Drama,9.0,9
Boundaries,2018,104.0,"Comedy,Drama",4.7,1604
Elli Ekhtasho Mato,2016,102.0,Drama,3.4,56
Time Device,2016,66.0,Sci-Fi,2.3,7
Zelos,2017,87.0,"Comedy,Drama,Romance",8.0,39
Selfie from Hell,2018,73.0,"Horror,Mystery",3.0,958
Miss Teacher,2016,133.0,Romance,3.1,181
Wrestling Jerusalem,2016,90.0,Drama,7.4,15
God Save Connasse,2016,57.0,"Comedy,Documentary",9.0,5
Les fantômes d'Ismaël,2017,114.0,"Drama,Romance,Thriller",5.6,1786
Läkaren som vägrade ge upp,2016,112.0,Documentary,8.7,37
La Misma Sangre,2019,113.0,"Drama,Mystery,Thriller",6.2,68
The Corrupted,2019,103.0,"Crime,Drama,Thriller",6.3,126
Le Redoutable,2017,107.0,"Biography,Comedy,Drama",6.6,3537
Pâkusu,2017,118.0,"Drama,Family",5.3,861
La banda Grossi,2018,113.0,"Adventure,Crime,Drama",7.4,160
Ada Apa dengan Cinta? 2,2016,123.0,"Comedy,Drama,Romance",7.4,1449
Black Hollow Cage,2017,105.0,"Drama,Horror,Sci-Fi",5.5,1148
Golden Exits,2017,94.0,Drama,5.8,1479
Granny Project,2017,89.0,Documentary,7.7,118
The Legacy of Menla,2016,64.0,Documentary,7.1,8
Stay in Your Place,2016,90.0,Drama,8.0,36
The Erlprince,2016,101.0,Drama,5.9,95
The Family Whistle,2016,65.0,Documentary,4.9,15
Tierra Yerma,2016,94.0,Drama,6.6,14
Primal Rage,2018,106.0,"Action,Adventure,Horror",4.9,2196
Gekijoban Hibike! Euphonium kitaujigakuen suisougakubu he yokoso,2016,103.0,"Animation,Comedy,Drama",6.2,97
Sorry to Bother You,2018,111.0,"Comedy,Fantasy,Sci-Fi",7.0,40290
Alex Strangelove,2018,99.0,"Comedy,Drama,Romance",6.3,11358
Destination Arnold,2016,70.0,Documentary,7.9,10
Killing Gunther,2017,92.0,"Action,Comedy",4.7,8837
Chernobyl 30 Years On: Nuclear Heritage,2015,52.0,Documentary,6.1,48
Oka Manasu,2016,146.0,"Drama,Musical,Romance",5.4,132
Diamond Island,2016,101.0,Drama,6.6,312
50 Kilo Albaloo,2016,97.0,"Comedy,Romance",4.0,659
Trouble,2017,100.0,"Comedy,Drama",4.2,151
Sega,2011,106.0,Action,4.9,28
Mom,2017,146.0,"Crime,Drama,Thriller",7.3,6853
Natasha,2015,81.0,"Drama,Horror",6.8,6
Machines,2016,71.0,Documentary,7.3,425
Sweet Daddy Siki,2017,78.0,Documentary,4.7,19
Slender Man,2018,93.0,"Horror,Mystery,Thriller",3.2,19650
ExPatriot,2017,97.0,Thriller,4.1,190
Heavens to Betsy,2017,102.0,Comedy,6.4,44
Ophelia,2018,114.0,"Drama,Romance",6.9,520
Marfa Girl 2,2018,97.0,Drama,5.5,107
Show Dogs,2018,92.0,"Adventure,Comedy,Family",3.7,3458
Lilian,2016,81.0,Drama,4.2,6
Dirt,2018,102.0,"Action,Drama,Sport",6.2,854
