release_date,title,prod_budget,domestic_gross,worldwide_gross,start_year,runtime_mins,genre,average_rating,num_votes
1994-02-04,Romeo Is Bleeding,10000000,3275585,3275585,2015,93.0,"Biography,Documentary,Drama",8.1,84
2014-11-14,Rosewater,10000000,3128941,3185717,2014,103.0,"Biography,Drama",6.6,9836
2011-09-09,Bucky Larson: Born to Be a Star,10000000,2529395,2529395,2011,97.0,Comedy,3.3,10648
2013-05-03,The Iceman,10000000,1930282,3623609,2012,106.0,"Biography,Crime,Drama",6.9,65571
2015-06-05,Testament of Youth,10000000,1822250,6646669,2014,129.0,"Biography,Drama,History",7.3,23632
2017-04-21,Free Fire,10000000,1799322,3793739,2016,91.0,"Action,Comedy,Crime",6.4,35954
2011-06-24,A Better Life,10000000,1759252,1884251,2011,98.0,"Drama,Romance",7.2,14602
2000-02-04,Gun Shy,10000000,1638202,1638202,2017,92.0,"Action,Adventure,Comedy",4.1,2216
2010-04-16,The Joneses,10000000,1475746,3541565,2011,117.0,"Comedy,Drama",6.9,87
2012-07-27,Killer Joe,10000000,1291645,4659110,2011,102.0,"Crime,Drama,Thriller",6.7,67842
2017-06-02,Churchill,10000000,1279681,7582196,2017,105.0,"Biography,Drama,History",6.3,12047
2014-03-21,50 to 1,10000000,1069454,1069454,2014,110.0,Drama,6.6,1739
2012-01-20,Coriolanus,10000000,749641,2179623,2011,123.0,"Drama,Thriller,War",6.1,29654
2013-10-04,Parkland,10000000,641439,1616353,2013,93.0,"Drama,History,Mystery",6.4,14036
2010-10-29,Welcome to the Rileys,10000000,152857,355919,2010,110.0,Drama,7.0,22210
2016-09-09,Kicks,10000000,150191,150191,2016,80.0,"Adventure,Drama",6.3,3789
2012-06-01,High School,10000000,139034,248133,2010,99.0,Comedy,5.8,7060
2006-07-14,Edmond,10000000,131719,241719,2018,110.0,"Comedy,Drama,History",7.5,705
2010-02-19,Blood Done Sign My Name,10000000,109383,109383,2010,128.0,Drama,6.6,494
2009-10-23,Motherhood,10000000,93388,723388,2017,74.0,"Drama,Romance",4.6,110
2014-11-07,Elsa & Fred,10000000,67657,197901,2014,93.0,"Comedy,Drama,Romance",6.5,2711
2015-07-10,Strangerland,10000000,17472,161097,2015,112.0,"Drama,Mystery,Thriller",5.2,7999
2014-12-26,Barbecue,10000000,388,247565,2014,98.0,Comedy,6.1,2301
2017-09-22,Friend Request,9900000,3759078,11310835,2013,91.0,Thriller,4.0,116
2010-04-30,Gunless,9900000,458054,458054,2010,89.0,"Action,Comedy,Drama",6.5,3376
2012-12-19,Amour,9700000,6738954,36787044,2012,127.0,"Drama,Romance",7.9,84960
2016-12-21,Dangal,9500000,12391761,294654618,2016,161.0,"Action,Biography,Drama",8.5,123638
2010-03-19,The Runaways,9500000,3573673,5278632,2010,106.0,"Biography,Drama,Music",6.6,43792
2011-11-11,Melancholia,9400000,3030848,21817298,2011,135.0,"Drama,Sci-Fi",7.2,153434
2012-11-13,Jab Tak Hai Jaan,9200000,3047539,5806666,2012,176.0,"Drama,Romance",6.8,48364
2010-05-21,Kites,9200000,1685269,17155193,2010,123.0,"Action,Drama,Romance",6.1,11353
2014-07-18,The Purge: Anarchy,9000000,71562550,111534881,2014,103.0,"Action,Horror,Sci-Fi",6.5,126203
2016-10-21,Ouija: Origin of Evil,9000000,35144505,81831866,2016,99.0,"Drama,Horror,Mystery",6.1,47099
2019-02-13,Happy Death Day 2U,9000000,28051045,64179495,2019,100.0,"Drama,Horror,Mystery",6.3,27462
2015-01-30,Black or White,9000000,21571189,21971021,2014,121.0,Drama,6.6,10659
2000-10-13,The Contender,9000000,17804273,17804273,2016,74.0,"Documentary,Drama,Sport",6.7,14
2016-11-18,The Edge of Seventeen,9000000,14431633,19096003,2016,104.0,"Comedy,Drama",7.3,87602
2016-12-02,Jackie,9000000,13960394,36588512,2010,126.0,Action,7.1,1338
2011-08-12,Glee: The 3D Concert Movie,9000000,11862398,17462398,2011,84.0,"Documentary,Music",5.4,5449
2016-11-04,Loving,9000000,7710234,12898064,2016,123.0,"Biography,Drama,Romance",7.0,28079
2000-09-29,Beautiful,9000000,3134509,3134509,2011,120.0,"Biography,Drama,Family",7.5,751
2007-06-01,Gracie,9000000,2956339,3922043,2015,71.0,"Crime,Drama,Fantasy",7.0,31
2013-03-22,The Sapphires,9000000,2450867,20395040,2012,103.0,"Biography,Comedy,Drama",7.0,12143
2016-08-26,Greater,9000000,2000093,2000093,2016,130.0,"Biography,Family,Sport",7.2,3438
2018-12-25,Destroyer,9000000,1533324,3681096,2018,121.0,"Action,Crime,Drama",6.2,13683
2016-05-06,Dheepan,9000000,248795,7704357,2015,115.0,"Crime,Drama",7.2,12312
2002-10-25,All or Nothing,9000000,184255,184255,2013,71.0,Thriller,8.2,22
2015-05-08,Skin Trade,9000000,1242,1242,2010,78.0,Documentary,8.8,31
2012-05-18,Polisse,8900000,176988,22744132,2011,127.0,"Crime,Drama",7.3,12506
2016-11-18,Manchester by the Sea,8500000,47695371,77733867,2016,137.0,Drama,7.8,214557
2014-10-31,Nightcrawler,8500000,32381218,50334418,2014,117.0,"Crime,Drama,Thriller",7.9,404476
2013-09-27,Baggage Claim,8500000,21569509,22885836,2013,96.0,Comedy,5.1,8296
2016-10-07,Middle School: The Worst Years of My Life,8500000,20007149,23311293,2016,92.0,"Comedy,Family",6.1,6413
2014-06-13,The Rover,8500000,1109199,3180252,2014,103.0,"Action,Crime,Drama",6.4,40576
2013-05-31,Yeh Jawaani Hai Deewani,8300000,3827466,50827466,2013,160.0,"Comedy,Drama,Musical",7.1,33971
1999-06-04,Limbo,8300000,2160710,2598224,2010,105.0,Drama,6.0,457
2010-09-17,Easy A,8000000,58401464,76200721,2010,92.0,"Comedy,Drama,Romance",7.1,330125
2019-05-03,The Intruder,8000000,35095904,36005871,2019,102.0,"Drama,Horror,Mystery",5.5,1912
2011-09-30,50/50,8000000,35016118,41334735,2010,77.0,Documentary,7.5,11
2015-09-02,A Walk in the Woods,8000000,29499394,37119358,2015,104.0,"Adventure,Biography,Comedy",6.3,22033
2014-01-31,That Awkward Moment,8000000,26068955,53068955,2014,94.0,"Comedy,Romance",6.2,92148
2008-03-21,Shutter,8000000,25928550,47782426,2012,133.0,Thriller,7.7,943
1993-05-07,Much Ado About Nothing,8000000,22549338,22549338,2010,68.0,"Comedy,Drama,Romance",4.5,8
2013-09-18,Enough Said,8000000,17550872,25621449,2013,93.0,"Comedy,Drama,Romance",7.0,55698
2014-06-27,Begin Again,8000000,16170632,68838736,2013,68.0,"Drama,Family",7.0,57
2006-05-19,See No Evil,8000000,15032800,18828036,2014,75.0,Documentary,7.3,54
2011-04-29,Prom,8000000,10130219,10763183,2011,104.0,"Comedy,Drama,Family",5.4,14279
2015-06-12,Me and Earl and the Dying Girl,8000000,6758416,9266180,2015,105.0,"Comedy,Drama,Romance",7.8,112627
2010-10-08,It's Kind of a Funny Story,8000000,6363628,6632950,2010,101.0,"Comedy,Drama,Romance",7.1,125583
2016-09-02,Morgan,8000000,3915251,7298786,2012,89.0,"Drama,Romance",6.8,1232
2015-12-30,Anomalisa,8000000,3759286,5706168,2015,90.0,"Animation,Comedy,Drama",7.3,58010
2010-12-29,Another Year,8000000,3205706,20005613,2010,129.0,"Comedy,Drama",7.3,26273
2018-04-06,Lean on Pete,8000000,1163056,2455027,2017,121.0,"Adventure,Drama",7.2,8607
2010-11-19,Made in Dagenham,8000000,1095369,15644196,2010,113.0,"Biography,Comedy,Drama",7.2,13121
2019-05-03,El Chicano,8000000,700261,700261,2018,108.0,Drama,5.7,290
2018-10-26,London Fields,8000000,252676,433732,2018,118.0,"Crime,Mystery,Thriller",4.3,2871
2011-09-16,Restless,8000000,163753,2772511,2011,91.0,"Drama,Romance",6.8,16736
2010-10-29,Wild Target,8000000,109338,5314194,2010,98.0,"Action,Comedy,Crime",6.8,33915
2012-10-05,Wuthering Heights,8000000,100915,2721534,2011,129.0,"Drama,Romance",6.1,8549
2016-11-18,A Street Cat Named Bob,8000000,82703,17382693,2016,103.0,"Biography,Comedy,Drama",7.4,23204
2015-05-22,Aloft,8000000,53086,237688,2014,112.0,Drama,5.3,3001
2001-04-27,Akira,8000000,19585,19585,2016,134.0,"Drama,Romance",5.9,32
2015-04-14,Loin des hommes,7700000,5336,1080428,2014,101.0,"Drama,War,Western",7.2,5851
1989-12-13,Driving Miss Daisy,7500000,106593296,106593296,2014,100.0,"Comedy,Drama",8.2,122
2011-12-21,Albert Nobbs,7500000,3014696,8539003,2011,113.0,"Drama,Romance",6.7,22213
2016-06-24,The Neon Demon,7500000,1333124,3559803,2016,117.0,"Horror,Thriller",6.2,72359
2017-01-13,The Bye Bye Man,7400000,22395806,31187727,2017,96.0,"Drama,Fantasy,Horror",4.3,17743
2011-09-16,3,7200000,59774,295492,2010,119.0,"Comedy,Drama,Romance",6.7,4722
2012-06-29,Magic Mike,7000000,113721571,170549753,2012,110.0,"Comedy,Drama",6.1,123955
2018-03-16,I Can Only Imagine,7000000,83482352,85604221,2018,110.0,"Biography,Drama,Family",7.4,11439
2019-03-15,Five Feet Apart,7000000,45729221,80504421,2019,116.0,"Drama,Romance",7.2,10645
2011-05-06,Jumping the Broom,7000000,37295394,38158601,2011,112.0,"Comedy,Drama",5.7,9089
2017-04-07,Gifted,7000000,24801212,36964656,2017,101.0,Drama,7.6,82426
2001-04-11,Kingdom Come,7000000,23247539,23393939,2011,87.0,"Documentary,Drama",7.6,123
1988-02-12,Action Jackson,7000000,20257000,20257000,2014,144.0,"Action,Thriller",3.3,2862
1983-05-13,Breathless,7000000,19910002,19910002,2012,92.0,"Comedy,Thriller",5.1,1238
2015-06-19,Dope,7000000,17506470,18190831,2015,103.0,"Comedy,Crime,Drama",7.2,76557
2014-01-17,Devil's Due,7000000,15821461,36146087,2014,89.0,"Horror,Mystery,Thriller",4.1,15502
2014-11-14,Beyond the Lights,7000000,14618727,14618727,2014,116.0,"Drama,Music,Romance",6.9,14122
2010-06-18,Cyrus,7000000,7468936,10062896,2010,87.0,"Crime,Horror,Mystery",4.7,944
1992-05-01,Split Second,7000000,5430822,5430822,2012,83.0,Drama,8.1,11
2010-12-22,Somewhere,7000000,1785645,17023121,2010,97.0,"Comedy,Drama",6.3,40250
2012-01-13,We Need to Talk About Kevin,7000000,1738692,10765283,2011,112.0,"Drama,Mystery,Thriller",7.5,123619
2013-11-15,The Christmas Candle,7000000,1632000,1933829,2013,100.0,"Drama,Family",6.2,1538
2015-10-02,Freeheld,7000000,546201,1732228,2015,103.0,"Biography,Drama,Romance",6.5,10534
2014-04-02,Dom Hemingway,7000000,523511,1857458,2013,93.0,"Comedy,Crime,Drama",6.2,24557
2010-07-30,The Extra Man,7000000,453377,492108,2010,108.0,Comedy,5.9,4580
2011-05-13,Hesher,7000000,382946,382946,2010,106.0,"Comedy,Crime,Drama",7.0,48483
2003-02-14,Gerry,7000000,254683,719699,2011,131.0,Biography,6.8,298
2015-01-30,Trudno byt bogom,7000000,31443,41038,2013,177.0,"Drama,Sci-Fi",6.7,4028
2012-09-21,House at the End of the Street,6900000,31611916,44103982,2012,101.0,"Drama,Horror,Thriller",5.6,66303
2010-09-17,Incendies,6800000,6857096,16038343,2010,131.0,"Drama,Mystery,War",8.3,124156
2014-10-03,Annabelle,6500000,84273813,256862920,2014,99.0,"Horror,Mystery,Thriller",5.4,122039
2017-10-20,Same Kind of Different as Me,6500000,6423605,6423605,2017,119.0,"Biography,Drama",6.5,4319
2011-12-02,Shame,6500000,4002293,20412841,2011,101.0,Drama,7.2,171353
2013-05-31,The East,6500000,2274649,3027956,2013,116.0,"Adventure,Drama,Thriller",6.8,46804
2009-11-13,The Messenger,6500000,1109660,1744952,2012,74.0,Drama,8.0,43
2018-05-11,Breaking In,6000000,46840590,51411620,2018,88.0,"Action,Crime,Drama",5.4,10154
2019-03-29,Unplanned,6000000,18107621,18107621,2019,106.0,"Biography,Drama",6.3,5945
2019-02-08,The Prodigy,6000000,14856291,19789712,2019,92.0,"Horror,Thriller",5.9,11456
2018-11-30,The Possession of Hannah Grace,6000000,14836174,42785387,2018,86.0,"Horror,Mystery,Thriller",5.2,11629
2012-09-07,The Words,6000000,11494838,16369708,2012,102.0,"Drama,Mystery,Romance",7.1,70308
2016-01-15,The Lady in the Van,6000000,10021175,42320503,2015,104.0,"Biography,Comedy,Drama",6.7,23105
2012-04-27,Bernie,6000000,9204489,10106975,2011,99.0,"Biography,Comedy,Crime",6.8,53765
2012-03-16,Casa de mi Padre,6000000,5909483,8446952,2012,84.0,"Comedy,Western",5.5,19170
2011-07-29,The Guard,6000000,5359774,21197454,2011,96.0,"Comedy,Crime,Thriller",7.3,75183
2014-07-18,Wish I Was Here,6000000,3591299,6591365,2014,106.0,"Comedy,Drama",6.7,34907
2006-12-21,Venus,6000000,3347411,7818479,2016,80.0,Documentary,7.0,278
2014-03-14,Veronica Mars,6000000,3322127,3485383,2014,107.0,"Crime,Drama,Mystery",6.8,46751
2011-07-15,Snow Flower and the Secret Fan,6000000,1348205,11348205,2011,104.0,"Drama,History",6.1,3429
2018-09-14,Mandy,6000000,1214525,1427656,2016,113.0,"Drama,Thriller",4.1,39
2011-03-25,The 5th Quarter,6000000,408159,408159,2010,90.0,"Biography,Drama,Sport",5.7,1379
2012-12-07,Deadfall,6000000,66351,1673635,2012,95.0,"Crime,Drama,Thriller",6.3,36491
2009-05-08,Julia,6000000,65108,1365108,2013,89.0,Documentary,7.2,29
2015-01-23,Song One,6000000,32251,437089,2014,86.0,"Drama,Music",5.8,8559
1996-08-02,Emma,5900000,22231658,37831658,2016,70.0,Thriller,4.7,133
2012-10-05,Trade of Innocents,5800000,15091,15091,2012,88.0,"Drama,Thriller",5.4,860
2010-07-16,Standing Ovation,5600000,531806,531806,2010,105.0,Musical,3.3,658
2012-12-07,Khiladi 786,5600000,385422,14683763,2012,141.0,"Action,Comedy",4.4,5648
1996-11-22,Shine,5500000,35811509,36672493,2017,95.0,"Drama,Music",4.9,150
2013-09-27,Don Jon,5500000,24477704,41268579,2013,90.0,"Comedy,Drama,Romance",6.6,216350
2018-09-28,Hell Fest,5500000,11107431,18119231,2018,89.0,Horror,5.5,8662
2001-12-14,Iris,5500000,5580479,5580479,2011,85.0,"Drama,Family,History",5.8,123
2011-10-21,Le Havre,5500000,611709,13480196,2011,93.0,"Comedy,Drama",7.2,18490
2011-07-15,Salvation Boulevard,5500000,28468,28468,2011,96.0,"Action,Comedy,Drama",5.3,4220
2015-01-23,R100,5500000,24956,24956,2013,99.0,"Comedy,Drama",6.1,2133
2012-04-27,Hodejegerne,5250000,1200010,20188740,2011,96.0,"Action,Crime,Thriller",7.6,91246
1944-08-01,Wilson,5200000,2000000,2000000,2017,94.0,"Comedy,Drama",5.8,8985
2011-04-22,Dum Maaro Dum,5200000,564489,11633427,2011,128.0,"Action,Crime,Drama",6.2,3616
2017-02-24,Get Out,5000000,176040665,255367951,2017,104.0,"Horror,Mystery,Thriller",7.7,400474
2017-01-20,Split,5000000,138141585,278964806,2016,80.0,Drama,7.0,21
2011-10-21,Paranormal Activity 3,5000000,104028807,207039844,2011,83.0,"Horror,Mystery,Thriller",5.8,85689
2016-03-11,10 Cloverfield Lane,5000000,72082999,108286422,2016,103.0,"Drama,Horror,Mystery",7.2,260383
2016-07-22,Lights Out,5000000,67268835,148806510,2016,81.0,"Drama,Horror,Mystery",6.3,100650
2015-09-11,The Visit,5000000,65206105,98677816,2010,90.0,"Comedy,Drama,Romance",8.3,7
2017-10-13,Happy Death Day,5000000,55683845,125010260,2017,96.0,"Horror,Mystery,Thriller",6.5,87132
2012-10-19,Paranormal Activity 4,5000000,53900335,142817992,2012,88.0,"Horror,Mystery,Thriller",4.6,58408
2014-10-24,Ouija,5000000,50856010,103300632,2014,89.0,"Horror,Mystery,Thriller",4.5,44054
2017-06-23,The Big Sick,5000000,42872467,53972860,2017,120.0,"Comedy,Drama,Romance",7.6,104008
2003-12-24,Monster,5000000,34469210,64240813,2010,85.0,"Action,Adventure,Comedy",4.8,12
2014-01-03,Paranormal Activity: The Marked Ones,5000000,32462372,90904854,2014,84.0,"Horror,Mystery,Thriller",5.0,37147
2014-04-11,Oculus,5000000,27695246,44115496,2013,104.0,"Horror,Mystery",6.5,106906
2013-11-01,Dallas Buyers Club,5000000,27298285,60611845,2013,117.0,"Biography,Drama",8.0,402462
2015-08-26,No Escape,5000000,27288872,42844516,2015,103.0,"Action,Thriller",6.8,70222
2015-02-27,The Lazarus Effect,5000000,25801570,38359310,2015,83.0,"Horror,Mystery,Sci-Fi",5.2,37675
2011-08-26,Our Idiot Brother,5000000,24814830,25861249,2011,90.0,"Comedy,Drama",6.4,80738
2018-03-09,The Strangers: Prey at Night,5000000,24431472,29960051,2018,85.0,Horror,5.2,21614
2013-07-05,The Way Way Back,5000000,21502690,26853810,2013,103.0,"Comedy,Drama",7.4,132642
2014-08-29,"As Above, So Below",5000000,21222315,41824066,2014,93.0,"Adventure,Horror,Mystery",6.2,66892
2016-02-19,Race,5000000,19115191,23745772,2011,150.0,Drama,3.9,73
2015-01-16,Still Alice,5000000,18656400,41699612,2014,101.0,Drama,7.5,116832
2011-09-02,Apollo 18,5000000,17686929,26517819,2011,86.0,"Horror,Mystery,Sci-Fi",5.2,51427
2018-03-23,"Paul, Apostle of Christ",5000000,17547999,25529498,2018,108.0,"Adventure,Biography,Drama",6.7,5662
2014-10-10,Addicted,5000000,17390770,17499242,2014,106.0,"Drama,Thriller",5.2,7640
2013-03-15,Spring Breakers,5000000,14124286,31149251,2012,94.0,"Comedy,Crime,Drama",5.3,126504
2017-06-09,It Comes at Night,5000000,13985117,19720203,2017,91.0,"Horror,Mystery",6.2,69039
2017-03-03,Before I Fall,5000000,12241072,18945682,2017,98.0,"Drama,Fantasy,Mystery",6.4,39282
2016-01-29,Fifty Shades of Black,5000000,11686940,22113075,2016,92.0,Comedy,3.5,17189
2017-03-17,The Belko Experiment,5000000,10166820,11792942,2016,89.0,"Horror,Thriller",6.1,38378
2016-03-11,The Perfect Match,5000000,9669521,10182050,2016,96.0,"Comedy,Romance",4.9,3052
2001-04-27,The Forsaken,5000000,6755271,6755271,2015,86.0,"Drama,Horror,Thriller",6.3,14
2018-09-21,Fahrenheit 11/9,5000000,6352306,6653715,2018,128.0,Documentary,6.7,11628
2010-05-28,Sea Rex 3D: Journey to a Prehistoric World,5000000,6096582,16515203,2010,41.0,Documentary,6.9,364
2015-09-11,90 Minutes in Heaven,5000000,4816142,4816142,2015,121.0,Drama,4.8,3105
2016-12-02,Incarnate,5000000,4799774,9371036,2016,91.0,"Horror,Thriller",5.3,10217
2017-03-03,Table 19,5000000,3614896,4620399,2017,87.0,"Comedy,Drama,Romance",5.8,22751
2016-04-15,Green Room,5000000,3220371,3807503,2015,95.0,"Horror,Music,Thriller",7.0,90773
2018-03-09,Thoroughbreds,5000000,3072605,3187302,2017,92.0,"Comedy,Crime,Drama",6.7,25098
2016-03-04,The Other Side of the Door,5000000,3000342,12905107,2014,90.0,Drama,3.8,5
2011-05-13,Everything Must Go,5000000,2712131,2821010,2010,97.0,"Comedy,Drama",6.4,45799
2014-10-10,Kill the Messenger,5000000,2450846,6656705,2014,112.0,"Biography,Crime,Drama",7.0,41231
2010-12-17,Rabbit Hole,5000000,2229058,6205034,2010,91.0,Drama,7.0,45357
2015-10-23,Jem and the Holograms,5000000,2184640,2368937,2015,118.0,"Adventure,Drama,Family",4.1,6683
2016-12-28,Paterson,5000000,2141423,10727536,2016,118.0,"Comedy,Drama,Romance",7.4,55285
2013-08-16,Ain't Them Bodies Saints,5000000,391611,1075009,2013,96.0,"Crime,Drama,Romance",6.4,19464
2015-08-07,Cop Car,5000000,134552,143658,2015,88.0,"Crime,Thriller",6.3,27081
2008-05-30,Stuck,5000000,67505,67505,2013,90.0,Documentary,7.4,141
2014-10-17,Rudderless,5000000,56001,567219,2014,105.0,"Comedy,Drama,Music",7.5,16303
2009-08-14,Grace,5000000,8297,8297,2011,98.0,"Crime,Drama,Horror",6.5,19
2015-05-15,Area 51,5000000,7556,7556,2015,91.0,"Horror,Sci-Fi,Thriller",4.2,11537
2015-01-23,Mommy,4900000,3498695,17536004,2014,139.0,Drama,8.1,43020
2012-08-17,The Awakening,4900000,95933,6924321,2010,83.0,"Horror,Thriller",2.4,141
2006-01-06,Hostel,4800000,47326473,82241110,2011,111.0,"Action,Crime,Drama",5.1,513
2013-07-19,Only God Forgives,4800000,775849,4494560,2013,90.0,"Crime,Drama",5.7,100318
2011-09-30,Take Shelter,4750000,1728953,4972016,2011,121.0,"Drama,Horror,Thriller",7.4,83200
2012-09-14,Barfi,4600000,2804874,36751984,2013,105.0,"Comedy,Romance",6.5,114
2011-06-24,Le nom des gens,4600000,514237,9261711,2010,100.0,"Comedy,Drama,Romance",7.2,7127
2016-03-25,The Lobster,4500000,9196278,18019834,2015,119.0,"Comedy,Drama,Romance",7.1,182622
1996-10-04,Bound,4500000,3802260,7011317,2015,91.0,"Drama,Thriller",3.5,1931
2011-10-07,Blackthorn,4500000,200558,1217307,2011,102.0,"Action,Adventure,Western",6.6,8553
2015-05-08,Maggie,4500000,187112,1027760,2015,95.0,"Drama,Horror",5.6,38671
2013-03-01,The Sweeney,4500000,26345,8000366,2012,112.0,"Action,Crime,Drama",6.1,18095
2014-09-04,Falcon Rising,4500000,11774,11774,2014,103.0,"Action,Adventure",5.8,6955
1990-10-19,Night of the Living Dead,4200000,5835247,5835247,2014,79.0,Horror,5.3,277
2010-08-13,Animal Kingdom,4200000,1044039,8078683,2010,113.0,"Crime,Drama",7.3,51576
2015-01-23,The Boy Next Door,4000000,36006065,53401938,2015,91.0,"Horror,Thriller",4.7,34816
2014-07-11,Boyhood,4000000,25379975,57273049,2014,165.0,Drama,7.9,315584
1960-12-15,Exodus,4000000,21750000,21750000,2013,74.0,Sci-Fi,7.0,6
2010-07-09,The Kids Are All Right,4000000,20811365,36275469,2010,106.0,"Comedy,Drama,Romance",7.0,120656
2014-04-18,A Haunted House 2,4000000,17329487,21206861,2014,86.0,"Comedy,Fantasy",4.7,18085
2013-03-01,The Last Exorcism Part II,4000000,15179303,25448707,2013,88.0,"Drama,Horror,Thriller",4.0,15124
2000-08-04,Saving Grace,4000000,12178602,27786849,2010,85.0,"Crime,Drama,Horror",5.6,56
2016-05-13,The Darkness,4000000,10753574,10898293,2016,92.0,"Horror,Thriller",4.4,12435
2008-04-11,The Visitor,4000000,9427026,19174817,2014,74.0,"Adventure,Documentary,Drama",6.0,6
2007-05-25,Bug,4000000,7006708,8302995,2017,95.0,"Drama,Mystery,Thriller",4.6,39
2012-08-24,Samsara,4000000,2672413,5966671,2011,102.0,"Documentary,Music",8.5,29725
2011-06-17,The Art of Getting By,4000000,1430241,1989035,2011,83.0,"Drama,Romance",6.6,53682
2011-09-23,Red State,4000000,1065429,1983596,2011,88.0,"Action,Crime,Horror",6.2,59266
2012-10-17,Holy Motors,4000000,641054,4230426,2012,115.0,"Drama,Fantasy",7.1,36874
2014-06-13,The Signal,4000000,600896,2665322,2014,97.0,"Drama,Mystery,Sci-Fi",6.1,58407
2014-03-07,The Face of Love,4000000,385069,1158877,2013,92.0,"Drama,Mystery,Romance",6.2,4710
2014-04-11,Joe,4000000,373375,373375,2013,117.0,"Crime,Drama",6.9,42825
2009-05-08,Adoration,4000000,294244,384244,2013,112.0,"Drama,Romance",6.2,29703
2019-06-07,Late Night,4000000,246305,246305,2019,102.0,"Comedy,Drama",5.9,953
2015-04-10,Desert Dancer,4000000,155271,596335,2014,104.0,"Biography,Drama,Music",6.2,1653
2015-06-19,Manglehorn,4000000,132270,797439,2014,97.0,Drama,5.6,6564
2011-04-01,Trust,4000000,120016,120016,2010,106.0,"Crime,Drama,Thriller",6.9,39422
2011-04-22,Stake Land,4000000,33245,679482,2010,98.0,"Drama,Horror,Sci-Fi",6.5,38749
2015-02-27,Praia do Futuro,4000000,20620,760678,2014,106.0,"Drama,Romance",6.0,2372
2014-04-18,13 Sins,4000000,9134,47552,2014,93.0,"Horror,Thriller",6.3,29550
2011-11-18,Another Happy Day,4000000,9120,978527,2011,119.0,"Comedy,Drama",6.0,3793
2013-02-22,Inescapable,4000000,4327,4327,2012,93.0,"Action,Drama,Mystery",5.2,2410
2018-10-05,Hevi reissu,3800000,10153,10153,2018,92.0,"Comedy,Music",7.1,3632
2010-11-05,Four Lions,3750000,310007,2436111,2010,97.0,"Comedy,Crime,Drama",7.3,66209
2018-04-13,Truth or Dare,3500000,41411015,95127344,2012,96.0,"Horror,Mystery",5.6,8123
1995-04-26,Friday,3500000,27467564,27936778,2012,117.0,Family,5.9,193
2018-02-02,Winchester,3500000,25091816,44378040,2018,99.0,"Biography,Drama,Fantasy",5.4,24351
2013-02-22,Dark Skies,3500000,17418667,27704111,2013,97.0,"Horror,Sci-Fi,Thriller",6.3,65754
2018-01-19,Forever My Girl,3500000,16376066,16376066,2018,108.0,"Drama,Music,Romance",6.7,10316
1972-06-21,Frenzy,3500000,12600000,12600000,2015,90.0,Thriller,8.1,16
1996-08-23,She's the One,3500000,9482579,13795053,2013,110.0,"Drama,Romance",6.7,127
2018-05-18,First Reformed,3500000,3448256,3874772,2017,113.0,"Drama,Mystery,Thriller",7.1,33542
2016-12-02,Believe,3500000,890303,890303,2013,96.0,"Drama,Sport",5.7,695
2016-09-30,American Honey,3500000,663247,2611750,2016,163.0,"Adventure,Drama,Romance",7.0,31663
2016-03-18,The Bronze,3500000,615816,615816,2015,100.0,"Comedy,Drama,Sport",6.0,9043
2011-06-10,Trolljegeren,3500000,253444,5706638,2010,103.0,"Drama,Fantasy,Horror",7.0,63470
2016-01-08,The Masked Saint,3500000,182695,182695,2016,105.0,"Action,Biography,Crime",4.6,559
2016-06-03,Time to Choose,3500000,29233,29233,2015,100.0,Documentary,7.5,186
2013-05-17,Jagten,3450000,687185,18309793,2012,115.0,Drama,8.3,242765
2011-10-21,Margin Call,3400000,5353586,20433227,2011,107.0,"Drama,Thriller",7.1,107264
2008-07-11,August,3400000,12636,12636,2011,99.0,"Drama,Romance",5.9,1609
2014-10-10,Whiplash,3300000,13092006,38969037,2014,106.0,"Drama,Music",8.5,616916
1968-06-12,Rosemary's Baby,3200000,33395426,33395426,2015,48.0,Comedy,7.7,14
2018-07-06,Sorry to Bother You,3200000,17493096,18285560,2018,111.0,"Comedy,Fantasy,Sci-Fi",7.0,40290
2011-06-03,Beginners,3200000,5790894,14314407,2010,105.0,"Comedy,Drama,Romance",7.2,83770
2016-04-22,The Meddler,3200000,4267219,5526942,2015,103.0,"Comedy,Drama,Romance",6.3,10629
2009-07-29,Adam,3200000,2283291,2834485,2014,123.0,Drama,7.8,6
2010-10-20,Paranormal Activity 2,3000000,84752907,177512032,2010,91.0,Horror,5.7,93122
2015-08-28,War Room,3000000,67790117,73975239,2015,120.0,Drama,6.5,11716
2013-06-07,The Purge,3000000,64473115,91266581,2013,85.0,"Horror,Thriller",5.7,183549
2012-10-12,Sinister,3000000,48086903,87727807,2012,110.0,"Horror,Mystery,Thriller",6.8,198345
1978-01-01,Coming Home,3000000,32653000,32653000,2014,86.0,"Documentary,Drama",6.9,15
2018-06-01,Upgrade,3000000,11977130,16553285,2018,100.0,"Action,Sci-Fi,Thriller",7.6,104978
1948-08-26,Red River,3000000,9012000,9012000,2011,77.0,Horror,2.3,179
2013-05-24,Before Midnight,3000000,8110621,23251930,2013,109.0,"Drama,Romance",7.9,123107
2009-07-31,The Collector,3000000,7712114,10473836,2012,94.0,"Action,Comedy",7.1,7
2017-10-27,Let There Be Light,3000000,7233471,7241309,2017,80.0,Documentary,6.7,127
2006-04-28,Water,3000000,5529144,11322573,2012,120.0,Drama,7.6,11
